Name,Public_Display_Name__c,Public_Search_Keywords__c,Publicly_Listed__c,Supports_Enrollment__c,Enrollment_URL__c,Institution_Status__c,Logo_URL__c,Logo_ContentVersionId__c,Website
"Anderson County F.C.U.","Anderson County F.C.U.","Anderson County F.C.U. Zelle 3B1 A","true","true","https://www.ancfcu.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3B1.png","","https://www.ancfcu.com/zelle"
"Andrew Johnson Bank","Andrew Johnson Bank","Andrew Johnson Bank Zelle 30P A","true","true","https://www.andrewjohnsonbank.com/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/30P.png","","https://www.andrewjohnsonbank.com/Zelle"
"Andrews Federal Credit Union","Andrews Federal Credit Union","Andrews Federal Credit Union Zelle JG7 A","true","true","https://zelle.jhapaycenter.com/JG7.html","Active","https://enroll.zellepay.com/logos/zellepay/JG7.png","","https://zelle.jhapaycenter.com/JG7.html"
"ANECA FCU","ANECA FCU","ANECA FCU Zelle 0UO A","true","true","https://www.aneca.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0UO.png","","https://www.aneca.org/zelle"
"Anstaff Bank","Anstaff Bank","Anstaff Bank Zelle 2NM A","true","true","https://www.anstaff.bank/Zelle.aspx","Active","https://enroll.zellepay.com/logos/zellepay/2NM.png","","https://www.anstaff.bank/Zelle.aspx"
"APL FCU","APL FCU","APL FCU Zelle 2AH A","true","true","https://www.aplfcu.org/Zelle.aspx","Active","https://enroll.zellepay.com/logos/zellepay/2AH.png","","https://www.aplfcu.org/Zelle.aspx"
"Apollo Trust Company","Apollo Trust Company","Apollo Trust Company Zelle 3L9 A","true","true","https://www.apollotrust.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3L9.png","","https://www.apollotrust.com/zelle/"
"Apple Bank","Apple Bank","Apple Bank Zelle ABS A","true","true","https://www.applebank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/ABS.png","","https://www.applebank.com/zelle"
"Apple Creek Bank","Apple Creek Bank","Apple Creek Bank Zelle JPU A","true","true","https://applecreekbank.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/JPU.png","","https://applecreekbank.com/zelle/"
"Apple Federal Credit Union","Apple Federal Credit Union","Apple Federal Credit Union Zelle 31H A","true","true","https://www.applefcu.org/DigitalServices/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/31H.png","","https://www.applefcu.org/DigitalServices/Zelle"
"Apple River State Bank","Apple River State Bank","Apple River State Bank Zelle 3P2 A","true","true","https://www.appleriverstatebank.com/zelle.html","Active","https://enroll.zellepay.com/logos/zellepay/3P2.png","","https://www.appleriverstatebank.com/zelle.html"
"Arbor Bank","Arbor Bank","Arbor Bank Zelle 2RW A","true","true","https://www.arborbanking.com/zelle.aspx","Active","https://enroll.zellepay.com/logos/zellepay/2RW.png","","https://www.arborbanking.com/zelle.aspx"
"Arbor Financial Credit Union","Arbor Financial Credit Union","Arbor Financial Credit Union Zelle 2BS A","true","true","https://www.arborfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2BS.png","","https://www.arborfcu.org/zelle"
"Argent Credit Union","Argent Credit Union","Argent Credit Union Zelle 3A2 A","true","true","https://www.argentcu.org/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3A2.png","","https://www.argentcu.org/zelle/"
"Arizona Central Credit Union","Arizona Central Credit Union","Arizona Central Credit Union Zelle 38T A","true","true","https://www.azcentralcu.org/account-services/online-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/38T.png","","https://www.azcentralcu.org/account-services/online-banking/zelle"
"Arizona Financial Credit Union","Arizona Financial Credit Union","Arizona Financial Credit Union Zelle AZC A","true","true","https://www.arizonafederal.org/digital-services/zelle","Active","https://enroll.zellepay.com/logos/zellepay/AZC.png","","https://www.arizonafederal.org/digital-services/zelle"
"Arkansas Federal Credit Union","Arkansas Federal Credit Union","Arkansas Federal Credit Union Zelle 2PH A","true","true","https://www.afcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2PH.png","","https://www.afcu.org/zelle"
"Armed Forces Bank","Armed Forces Bank","Armed Forces Bank Zelle 2EP A","true","true","https://www.afbank.com/personal/accounts/zelle%C2%AE/send-money-zelle%C2%AE","Active","https://enroll.zellepay.com/logos/zellepay/2EP.png","","https://www.afbank.com/personal/accounts/zelle%C2%AE/send-money-zelle%C2%AE"
"Armor Bank","Armor Bank","Armor Bank Zelle 3LJ A","true","true","https://www.armor.bank/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3LJ.png","","https://www.armor.bank/zelle"
"Armstrong Associates FCU","Armstrong Associates FCU","Armstrong Associates FCU Zelle 3CH A","true","true","https://aafcu4u.coop/member-service/online-bill-payment-services/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3CH.png","","https://aafcu4u.coop/member-service/online-bill-payment-services/zelle/"
"Armstrong Bank","Armstrong Bank","Armstrong Bank Zelle J2H A","true","true","https://www.armstrong.bank/personal/ebank/zelle","Active","https://enroll.zellepay.com/logos/zellepay/J2H.png","","https://www.armstrong.bank/personal/ebank/zelle"
"Arrow Bank N.A.","Arrow Bank N.A.","Arrow Bank N.A. Zelle 0EL A","true","true","https://www.arrowbank.com/personal/mobile-app/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0EL.png","","https://www.arrowbank.com/personal/mobile-app/zelle"
"Arrowhead Credit Union","Arrowhead Credit Union","Arrowhead Credit Union Zelle 0OK A","true","true","https://www.arrowheadcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0OK.png","","https://www.arrowheadcu.org/zelle"
"Arsenal Credit Union","Arsenal Credit Union","Arsenal Credit Union Zelle JM5 A","true","true","https://arsenalcu.com/mobile-apps/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/JM5.png","","https://arsenalcu.com/mobile-apps/zelle/"
"Artesia Credit Union","Artesia Credit Union","Artesia Credit Union Zelle 3CK A","true","true","https://www.artesiacu.org/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3CK.png","","https://www.artesiacu.org/zelle/"
"Arthur State Bank","Arthur State Bank","Arthur State Bank Zelle J15 A","true","true","https://zelle.jhapaycenter.com/J15.html","Active","https://enroll.zellepay.com/logos/zellepay/J15.png","","https://zelle.jhapaycenter.com/J15.html"
"Artisans' Bank","Artisans' Bank","Artisans' Bank Zelle JP6 A","true","true","https://www.artisansbank.com/personal/bank/personal-banking-and-account-management","Active","https://enroll.zellepay.com/logos/zellepay/JP6.png","","https://www.artisansbank.com/personal/bank/personal-banking-and-account-management"
"Arvest","Arvest","Arvest Zelle ARV A","true","true","https://www.arvest.com/zelle?utm_source=zelle-enroll&utm_medium=button&utm_campaign=zelle&utm_content=cta","Active","https://enroll.zellepay.com/logos/zellepay/ARV.png","","https://www.arvest.com/zelle?utm_source=zelle-enroll&utm_medium=button&utm_campaign=zelle&utm_content=cta"
"Ascend FCU","Ascend FCU","Ascend FCU Zelle 0NQ A","true","true","https://ascend.org/banking-tools/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0NQ.png","","https://ascend.org/banking-tools/zelle"
"Ascension Credit Union","Ascension Credit Union","Ascension Credit Union Zelle 2V4 A","true","true","https://ascensioncu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2V4.png","","https://ascensioncu.org/zelle"
"ASECU","ASECU","ASECU Zelle 2JA A","true","true","https://www.asecu.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2JA.png","","https://www.asecu.com/zelle"
"Aspire Banking","Aspire Banking","Aspire Banking Zelle JI0 A","true","true","https://zelle.jhapaycenter.com/JI0.html","Active","https://enroll.zellepay.com/logos/zellepay/JI0.png","","https://zelle.jhapaycenter.com/JI0.html"
"Aspire Community Credit Union","Aspire Community Credit Union","Aspire Community Credit Union Zelle 29X A","true","true","https://aspire.creditunion/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/29X.png","","https://aspire.creditunion/zelle/"
"Aspire Credit Union","Aspire Credit Union","Aspire Credit Union Zelle 3AQ A","true","true","https://aspirecu.vbwebservices.com/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/3AQ.png","","https://aspirecu.vbwebservices.com/Zelle"
"Assemblies of God Credit Union","Assemblies of God Credit Union","Assemblies of God Credit Union Zelle JLS A","true","true","https://agcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/JLS.png","","https://agcu.org/zelle"
"Associated Bank N.A.","Associated Bank N.A.","Associated Bank N.A. Zelle 20Y A","true","true","https://www.associatedbank.com/personal/online-and-mobile-banking/digital-payments-and-transfers/zelle","Active","https://enroll.zellepay.com/logos/zellepay/20Y.png","","https://www.associatedbank.com/personal/online-and-mobile-banking/digital-payments-and-transfers/zelle"
"Associated Credit Union","Associated Credit Union","Associated Credit Union Zelle 2HX A","true","true","https://www.acuonline.org/home/bank/online-services/transfers/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2HX.png","","https://www.acuonline.org/home/bank/online-services/transfers/zelle"
"Associated Healthcare CU","Associated Healthcare CU","Associated Healthcare CU Zelle 2ZA A","true","true","https://www.ahcu.org/manage/services/zelle.html","Active","https://enroll.zellepay.com/logos/zellepay/2ZA.png","","https://www.ahcu.org/manage/services/zelle.html"
"Astra Bank","Astra Bank","Astra Bank Zelle 2MN A","true","true","https://www.astra.bank/Zelle","Active","https://enroll.zellepay.com/logos/zellepay/2MN.png","","https://www.astra.bank/Zelle"
"Atlantic City Electric Co EFCU","Atlantic City Electric Co EFCU","Atlantic City Electric Co EFCU Zelle 2LF A","true","true","https://www.acecefcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2LF.png","","https://www.acecefcu.org/zelle"
"Atlantic Union Bank","Atlantic Union Bank","Atlantic Union Bank Zelle 0DA A","true","true","https://www.atlanticunionbank.com/","Active","https://enroll.zellepay.com/logos/zellepay/0DA.png","","https://www.atlanticunionbank.com/"
"Audubon State Bank","Audubon State Bank","Audubon State Bank Zelle 32I A","true","true","https://www.audubonstatebank.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/32I.png","","https://www.audubonstatebank.com/zelle"
"AurGroupFinancial Credit Union","AurGroupFinancial Credit Union","AurGroupFinancial Credit Union Zelle 3DR A","true","true","https://www.aurgroup.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3DR.png","","https://www.aurgroup.org/zelle"
"Aurora Federal Credit Union","Aurora Federal Credit Union","Aurora Federal Credit Union Zelle 2U4 A","true","true","https://www.auroracu.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/2U4.png","","https://www.auroracu.com/zelle"
"Auto Club Trust, FSB","Auto Club Trust, FSB","Auto Club Trust, FSB Zelle 0GH A","true","true","https://www.acg.aaa.com/banking/zelle.html","Active","https://enroll.zellepay.com/logos/zellepay/0GH.png","","https://www.acg.aaa.com/banking/zelle.html"
"Avadian Credit Union","Avadian Credit Union","Avadian Credit Union Zelle 0OY A","true","true","https://promo.avadiancu.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0OY.png","","https://promo.avadiancu.com/zelle"
"B-M S Federal Credit Union","B-M S Federal Credit Union","B-M S Federal Credit Union Zelle 2N3 B","true","true","https://www.bmsfcu.org/Products-Services/Zelle.aspx","Active","https://enroll.zellepay.com/logos/zellepay/2N3.png","","https://www.bmsfcu.org/Products-Services/Zelle.aspx"
"BAC Community Bank","BAC Community Bank","BAC Community Bank Zelle 24G B","true","true","https://www.bankbac.com/","Active","https://enroll.zellepay.com/logos/zellepay/24G.png","","https://www.bankbac.com/"
"Badlands Federal Credit Union","Badlands Federal Credit Union","Badlands Federal Credit Union Zelle 3CQ B","true","true","https://www.badlandsfcu.org/zelle","Active","https://enroll.zellepay.com/logos/zellepay/3CQ.png","","https://www.badlandsfcu.org/zelle"
"Banc of Cal","Banc of Cal","Banc of Cal Zelle 0SC B","true","true","https://bancofcal.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0SC.png","","https://bancofcal.com/zelle"
"Banesco USA","Banesco USA","Banesco USA Zelle 2JN B","true","true","https://www.banescousa.com/personal/products/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/2JN.png","","https://www.banescousa.com/personal/products/zelle/"
"Bank 34","Bank 34","Bank 34 Zelle 0NY B","true","true","https://www.bank34.com/e-banking/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0NY.png","","https://www.bank34.com/e-banking/zelle"
"Bank Central","Bank Central","Bank Central Zelle 0HD B","true","true","https://secure.centralbank.net","Active","https://enroll.zellepay.com/logos/zellepay/0HD.png","","https://secure.centralbank.net"
"Bank CMG","Bank CMG","Bank CMG Zelle 3P6 B","true","true","https://www.bankcmg.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3P6.png","","https://www.bankcmg.com/zelle/"
"Bank First","Bank First","Bank First Zelle 2RN B","true","true","https://bankfirstwi.bank/zelle.html","Active","https://enroll.zellepay.com/api/v1/ecm/sites/ecm/files/logos/override_uploads/2RN-zellepay.png","","https://bankfirstwi.bank/zelle.html"
"Bank Five Nine","Bank Five Nine","Bank Five Nine Zelle 29S B","true","true","https://www.bankfivenine.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/29S.png","","https://www.bankfivenine.com/zelle"
"Bank Independent","Bank Independent","Bank Independent Zelle J12 B","true","true","https://zelle.jhapaycenter.com/J12.html","Active","https://enroll.zellepay.com/logos/zellepay/J12.png","","https://zelle.jhapaycenter.com/J12.html"
"Bank Irvine","Bank Irvine","Bank Irvine Zelle JQS B","true","true","https://www.bankirvine.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/JQS.png","","https://www.bankirvine.com/zelle/"
"Bank Michigan","Bank Michigan","Bank Michigan Zelle 0C9 B","true","true","https://www.bankmichigan.com/zelle","Active","https://enroll.zellepay.com/logos/zellepay/0C9.png","","https://www.bankmichigan.com/zelle"
"Bank Midwest","Bank Midwest","Bank Midwest Zelle 0H1 B","true","true","https://www.bankmw.com/personal-banking/digital-payments-transfers/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/0H1.png","","https://www.bankmw.com/personal-banking/digital-payments-transfers/zelle/"
"Bank of 1889","Bank of 1889","Bank of 1889 Zelle 2YU B","true","true","https://www.fnbna.com/Zelle.aspx","Active","https://enroll.zellepay.com/api/v1/ecm/sites/ecm/files/logos/override_uploads/2YU-zellepay.png","","https://www.fnbna.com/Zelle.aspx"
"Bank of Abbeville & Trust Co.","Bank of Abbeville & Trust Co.","Bank of Abbeville & Trust Co. Zelle 3FF B","true","true","https://www.bankofabbeville.com/zelle/","Active","https://enroll.zellepay.com/logos/zellepay/3FF.png","","https://www.bankofabbeville.com/zelle/"
"Bank of Advance","Bank of Advance","Bank of Advance Zelle JIW B","true","true","https://www.paymentsemails.com/ZelleOverview?MyFITool&jhID=3155&showVideo=1","Active","https://enroll.zellepay.com/logos/zellepay/JIW.png","","https://www.paymentsemails.com/ZelleOverview?MyFITool&jhID=3155&showVideo=1"
